#i E KE PE T P
89.384761 -4.380650 1.659698 -6.040348 120.000000 0.057007
89.402635 -4.375590 1.659698 -6.035289 120.000000 0.057002
89.420508 -4.384220 1.659698 -6.043919 120.000000 0.056997
89.438382 -4.397273 1.659698 -6.056971 120.000000 0.056991
89.456255 -4.406394 1.659698 -6.066093 120.000000 0.056985
89.474128 -4.408551 1.659698 -6.068249 120.000000 0.056979
89.492002 -4.405798 1.659698 -6.065497 120.000000 0.056973
89.509875 -4.401029 1.659698 -6.060728 120.000000 0.056968
89.527748 -4.395201 1.659698 -6.054900 120.000000 0.056962
89.545622 -4.388327 1.659698 -6.048026 120.000000 0.056957
89.563495 -4.380705 1.659698 -6.040403 120.000000 0.056953
89.581369 -4.372252 1.659698 -6.031951 120.000000 0.056948
89.599242 -4.362586 1.659698 -6.022284 120.000000 0.056944
89.617115 -4.352798 1.659698 -6.012497 120.000000 0.056940
89.634989 -4.345218 1.659698 -6.004916 120.000000 0.056937
89.652862 -4.340765 1.659698 -6.000464 120.000000 0.056933
89.670735 -4.337349 1.659698 -5.997048 120.000000 0.056930
89.688609 -4.332231 1.659698 -5.991929 120.000000 0.056927
89.706482 -4.326261 1.659698 -5.985960 120.000000 0.056924
89.724356 -4.322510 1.659698 -5.982209 120.000000 0.056921
89.742229 -4.318379 1.659698 -5.978078 120.000000 0.056918
89.760102 -4.307964 1.659698 -5.967663 120.000000 0.056916
89.777976 -4.297090 1.659698 -5.956788 120.000000 0.056914
89.795849 -4.301047 1.659698 -5.960746 120.000000 0.056912
89.813722 -4.319956 1.659698 -5.979654 120.000000 0.056909
89.831596 -4.336499 1.659698 -5.996197 120.000000 0.056907
89.849469 -4.333869 1.659698 -5.993568 120.000000 0.056904
89.867343 -4.305813 1.659698 -5.965512 120.000000 0.056903
89.885216 -4.257555 1.659698 -5.917253 120.000000 0.056903
89.903089 -4.202882 1.659698 -5.862580 120.000000 0.056906
89.920963 -4.159068 1.659698 -5.818766 120.000000 0.056909
89.938836 -4.136434 1.659698 -5.796132 120.000000 0.056914
89.956709 -4.132080 1.659698 -5.791778 120.000000 0.056918
89.974583 -4.136461 1.659698 -5.796159 120.000000 0.056922
89.992456 -4.140899 1.659698 -5.800597 120.000000 0.056927
90.010330 -4.142649 1.659698 -5.802348 120.000000 0.056931
90.028203 -4.147957 1.659698 -5.807655 120.000000 0.056935
90.046076 -4.165724 1.659698 -5.825422 120.000000 0.056938
90.063950 -4.195918 1.659698 -5.855617 120.000000 0.056940
90.081823 -4.229504 1.659698 -5.889202 120.000000 0.056941
90.099697 -4.258165 1.659698 -5.917863 120.000000 0.056941
90.117570 -4.280126 1.659698 -5.939824 120.000000 0.056940
90.135443 -4.298149 1.659698 -5.957847 120.000000 0.056938
90.153317 -4.311859 1.659698 -5.971557 120.000000 0.056937
90.171190 -4.313343 1.659698 -5.973041 120.000000 0.056935
90.189063 -4.294879 1.659698 -5.954578 120.000000 0.056933
90.206937 -4.259885 1.659698 -5.919583 120.000000 0.056933
90.224810 -4.221798 1.659698 -5.881496 120.000000 0.056934
90.242684 -4.190833 1.659698 -5.850531 120.000000 0.056936
90.260557 -4.168588 1.659698 -5.828286 120.000000 0.056939
90.278430 -4.153866 1.659698 -5.813564 120.000000 0.056942
90.296304 -4.143832 1.659698 -5.803531 120.000000 0.056946
90.314177 -4.135429 1.659698 -5.795128 120.000000 0.056950
90.332050 -4.132098 1.659698 -5.791797 120.000000 0.056954
90.349924 -4.144118 1.659698 -5.803816 120.000000 0.056958
90.367797 -4.175874 1.659698 -5.835572 120.000000 0.056961
90.385671 -4.215907 1.659698 -5.875605 120.000000 0.056962
90.403544 -4.251726 1.659698 -5.911425 120.000000 0.056963
90.421417 -4.282919 1.659698 -5.942618 120.000000 0.056963
90.439291 -4.313148 1.659698 -5.972846 120.000000 0.056961
90.457164 -4.341191 1.659698 -6.000889 120.000000 0.056959
90.475037 -4.363240 1.659698 -6.022939 120.000000 0.056955
90.492911 -4.378285 1.659698 -6.037984 120.000000 0.056951
90.510784 -4.388079 1.659698 -6.047777 120.000000 0.056947
90.528658 -4.393117 1.659698 -6.052816 120.000000 0.056942
90.546531 -4.390710 1.659698 -6.050408 120.000000 0.056938
90.564404 -4.377565 1.659698 -6.037264 120.000000 0.056933
90.582278 -4.353163 1.659698 -6.012861 120.000000 0.056929
90.600151 -4.320861 1.659698 -5.980559 120.000000 0.056927
90.618024 -4.288010 1.659698 -5.947709 120.000000 0.056925
90.635898 -4.264788 1.659698 -5.924487 120.000000 0.056923
90.653771 -4.260173 1.659698 -5.919871 120.000000 0.056922
90.671645 -4.277187 1.659698 -5.936885 120.000000 0.056920
90.689518 -4.311979 1.659698 -5.971677 120.000000 0.056918
90.707391 -4.356731 1.659698 -6.016430 120.000000 0.056913
90.725265 -4.403102 1.659698 -6.062801 120.000000 0.056908
90.743138 -4.444831 1.659698 -6.104529 120.000000 0.056901
90.761011 -4.478686 1.659698 -6.138385 120.000000 0.056894
90.778885 -4.503347 1.659698 -6.163046 120.000000 0.056885
90.796758 -4.517528 1.659698 -6.177226 120.000000 0.056877
90.814632 -4.519590 1.659698 -6.179289 120.000000 0.056868
90.832505 -4.508756 1.659698 -6.168454 120.000000 0.056860
90.850378 -4.486429 1.659698 -6.146128 120.000000 0.056853
90.868252 -4.455245 1.659698 -6.114944 120.000000 0.056847
90.886125 -4.415876 1.659698 -6.075575 120.000000 0.056843
90.903998 -4.366926 1.659698 -6.026625 120.000000 0.056840
90.921872 -4.309981 1.659698 -5.969680 120.000000 0.056839
90.939745 -4.252859 1.659698 -5.912557 120.000000 0.056840
90.957619 -4.207127 1.659698 -5.866825 120.000000 0.056843
90.975492 -4.182429 1.659698 -5.842127 120.000000 0.056846
90.993365 -4.180425 1.659698 -5.840124 120.000000 0.056850
91.011239 -4.192143 1.659698 -5.851841 120.000000 0.056854
91.029112 -4.203343 1.659698 -5.863041 120.000000 0.056857
91.046986 -4.206077 1.659698 -5.865776 120.000000 0.056860
91.064859 -4.205882 1.659698 -5.865580 120.000000 0.056863
91.082732 -4.216060 1.659698 -5.875758 120.000000 0.056866
91.100606 -4.243160 1.659698 -5.902858 120.000000 0.056868
91.118479 -4.279763 1.659698 -5.939461 120.000000 0.056868
91.136352 -4.311473 1.659698 -5.971172 120.000000 0.056868
91.154226 -4.326299 1.659698 -5.985998 120.000000 0.056867
91.172099 -4.318741 1.659698 -5.978440 120.000000 0.056866
91.189973 -4.289917 1.659698 -5.949616 120.000000 0.056867
91.207846 -4.246279 1.659698 -5.905977 120.000000 0.056868
91.225719 -4.199188 1.659698 -5.858887 120.000000 0.056871
91.243593 -4.163805 1.659698 -5.823504 120.000000 0.056875
91.261466 -4.152479 1.659698 -5.812178 120.000000 0.056879
91.279339 -4.165667 1.659698 -5.825365 120.000000 0.056883
91.297213 -4.187761 1.659698 -5.847460 120.000000 0.056887
91.315086 -4.198858 1.659698 -5.858557 120.000000 0.056891
91.332960 -4.192210 1.659698 -5.851908 120.000000 0.056895
91.350833 -4.176616 1.659698 -5.836315 120.000000 0.056900
91.368706 -4.166246 1.659698 -5.825944 120.000000 0.056905
91.386580 -4.170083 1.659698 -5.829782 120.000000 0.056910
91.404453 -4.187313 1.659698 -5.847011 120.000000 0.056914
91.422326 -4.210248 1.659698 -5.869946 120.000000 0.056918
91.440200 -4.230912 1.659698 -5.890610 120.000000 0.056921
91.458073 -4.244152 1.659698 -5.903850 120.000000 0.056924
91.475947 -4.246795 1.659698 -5.906493 120.000000 0.056926
91.493820 -4.237800 1.659698 -5.897498 120.000000 0.056928
91.511693 -4.219859 1.659698 -5.879558 120.000000 0.056931
91.529567 -4.199940 1.659698 -5.859638 120.000000 0.056933
91.547440 -4.186406 1.659698 -5.846104 120.000000 0.056936
91.565313 -4.184444 1.659698 -5.844142 120.000000 0.056939
91.583187 -4.193953 1.659698 -5.853652 120.000000 0.056942
91.601060 -4.211716 1.659698 -5.871414 120.000000 0.056944
91.618934 -4.233956 1.659698 -5.893655 120.000000 0.056945
91.636807 -4.255897 1.659698 -5.915595 120.000000 0.056946
91.654680 -4.271110 1.659698 -5.930808 120.000000 0.056946
91.672554 -4.274300 1.659698 -5.933999 120.000000 0.056947
91.690427 -4.264930 1.659698 -5.924628 120.000000 0.056947
91.708300 -4.246959 1.659698 -5.906658 120.000000 0.056949
91.726174 -4.226218 1.659698 -5.885917 120.000000 0.056951
91.744047 -4.208957 1.659698 -5.868655 120.000000 0.056954
91.761921 -4.200222 1.659698 -5.859920 120.000000 0.056957
91.779794 -4.198311 1.659698 -5.858010 120.000000 0.056961
91.797667 -4.194349 1.659698 -5.854047 120.000000 0.056964
91.815541 -4.184285 1.659698 -5.843983 120.000000 0.056969
91.833414 -4.175451 1.659698 -5.835149 120.000000 0.056973
91.851288 -4.176500 1.659698 -5.836199 120.000000 0.056978
91.869161 -4.186365 1.659698 -5.846063 120.000000 0.056983
91.887034 -4.195893 1.659698 -5.855591 120.000000 0.056987
91.904908 -4.196052 1.659698 -5.855750 120.000000 0.056992
91.922781 -4.184360 1.659698 -5.844058 120.000000 0.056997
91.940654 -4.165684 1.659698 -5.825382 120.000000 0.057002
91.958528 -4.148227 1.659698 -5.807926 120.000000 0.057008
91.976401 -4.137924 1.659698 -5.797623 120.000000 0.057015
91.994275 -4.135601 1.659698 -5.795299 120.000000 0.057021
92.012148 -4.140357 1.659698 -5.800055 120.000000 0.057027
92.030021 -4.153015 1.659698 -5.812713 120.000000 0.057032
92.047895 -4.171384 1.659698 -5.831082 120.000000 0.057037
92.065768 -4.189499 1.659698 -5.849197 120.000000 0.057041
92.083641 -4.204224 1.659698 -5.863923 120.000000 0.057044
92.101515 -4.215375 1.659698 -5.875074 120.000000 0.057047
92.119388 -4.222948 1.659698 -5.882647 120.000000 0.057050
92.137262 -4.228785 1.659698 -5.888483 120.000000 0.057052
92.155135 -4.238909 1.659698 -5.898607 120.000000 0.057053
92.173008 -4.261810 1.659698 -5.921509 120.000000 0.057053
92.190882 -4.300527 1.659698 -5.960225 120.000000 0.057052
92.208755 -4.343302 1.659698 -6.003001 120.000000 0.057050
92.226628 -4.372478 1.659698 -6.032176 120.000000 0.057047
92.244502 -4.380686 1.659698 -6.040384 120.000000 0.057043
92.262375 -4.371941 1.659698 -6.031639 120.000000 0.057039
92.280249 -4.352837 1.659698 -6.012535 120.000000 0.057036
92.298122 -4.328071 1.659698 -5.987769 120.000000 0.057033
92.315995 -4.303276 1.659698 -5.962974 120.000000 0.057031
92.333869 -4.283867 1.659698 -5.943565 120.000000 0.057030
92.351742 -4.269856 1.659698 -5.929555 120.000000 0.057029
92.369615 -4.257419 1.659698 -5.917118 120.000000 0.057028
92.387489 -4.247947 1.659698 -5.907646 120.000000 0.057027
92.405362 -4.252396 1.659698 -5.912094 120.000000 0.057026
92.423236 -4.274523 1.659698 -5.934221 120.000000 0.057025
92.441109 -4.296635 1.659698 -5.956334 120.000000 0.057023
92.458982 -4.301109 1.659698 -5.960807 120.000000 0.057020
92.476856 -4.288256 1.659698 -5.947954 120.000000 0.057018
92.494729 -4.269974 1.659698 -5.929672 120.000000 0.057017
92.512602 -4.257127 1.659698 -5.916825 120.000000 0.057017
92.530476 -4.252900 1.659698 -5.912598 120.000000 0.057016
92.548349 -4.253362 1.659698 -5.913060 120.000000 0.057016
92.566223 -4.250439 1.659698 -5.910137 120.000000 0.057017
92.584096 -4.236385 1.659698 -5.896083 120.000000 0.057018
92.601969 -4.209307 1.659698 -5.869005 120.000000 0.057020
92.619843 -4.175532 1.659698 -5.835230 120.000000 0.057023
92.637716 -4.142216 1.659698 -5.801915 120.000000 0.057027
92.655589 -4.111233 1.659698 -5.770932 120.000000 0.057032
92.673463 -4.085586 1.659698 -5.745284 120.000000 0.057038
92.691336 -4.072616 1.659698 -5.732315 120.000000 0.057043
92.709210 -4.078964 1.659698 -5.738662 120.000000 0.057049
92.727083 -4.104884 1.659698 -5.764582 120.000000 0.057054
92.744956 -4.141205 1.659698 -5.800903 120.000000 0.057057
92.762830 -4.175111 1.659698 -5.834809 120.000000 0.057059
92.780703 -4.197722 1.659698 -5.857420 120.000000 0.057061
92.798577 -4.208570 1.659698 -5.868268 120.000000 0.057061
92.816450 -4.213836 1.659698 -5.873534 120.000000 0.057062
92.834323 -4.218803 1.659698 -5.878501 120.000000 0.057063
92.852197 -4.222290 1.659698 -5.881988 120.000000 0.057063
92.870070 -4.220472 1.659698 -5.880170 120.000000 0.057063
92.887943 -4.213982 1.659698 -5.873680 120.000000 0.057063
92.905817 -4.207973 1.659698 -5.867672 120.000000 0.057064
92.923690 -4.207883 1.659698 -5.867581 120.000000 0.057064
92.941564 -4.214036 1.659698 -5.873734 120.000000 0.057065
92.959437 -4.220451 1.659698 -5.880149 120.000000 0.057065
92.977310 -4.221517 1.659698 -5.881216 120.000000 0.057066
92.995184 -4.216294 1.659698 -5.875993 120.000000 0.057066
93.013057 -4.203849 1.659698 -5.863548 120.000000 0.057068
93.030930 -4.179162 1.659698 -5.838861 120.000000 0.057070
93.048804 -4.138127 1.659698 -5.797825 120.000000 0.057074
93.066677 -4.085892 1.659698 -5.745590 120.000000 0.057079
93.084551 -4.036721 1.659698 -5.696419 120.000000 0.057086
93.102424 -4.003336 1.659698 -5.663034 120.000000 0.057094
93.120297 -3.986503 1.659698 -5.646202 120.000000 0.057103
93.138171 -3.978740 1.659698 -5.638438 120.000000 0.057112
93.156044 -3.976863 1.659698 -5.636562 120.000000 0.057122
93.173917 -3.984288 1.659698 -5.643986 120.000000 0.057131
93.191791 -4.005106 1.659698 -5.664804 120.000000 0.057140
93.209664 -4.040486 1.659698 -5.700185 120.000000 0.057148
93.227538 -4.087220 1.659698 -5.746918 120.000000 0.057154
93.245411 -4.140317 1.659698 -5.800016 120.000000 0.057159
93.263284 -4.195491 1.659698 -5.855189 120.000000 0.057162
93.281158 -4.246369 1.659698 -5.906068 120.000000 0.057164
93.299031 -4.284340 1.659698 -5.944038 120.000000 0.057164
93.316904 -4.304212 1.659698 -5.963910 120.000000 0.057164
93.334778 -4.311304 1.659698 -5.971002 120.000000 0.057163
93.352651 -4.320577 1.659698 -5.980275 120.000000 0.057162
93.370525 -4.333317 1.659698 -5.993016 120.000000 0.057161
93.388398 -4.330997 1.659698 -5.990696 120.000000 0.057159
93.406271 -4.304612 1.659698 -5.964311 120.000000 0.057159
93.424145 -4.265957 1.659698 -5.925656 120.000000 0.057159
93.442018 -4.235236 1.659698 -5.894934 120.000000 0.057161
93.459891 -4.224556 1.659698 -5.884254 120.000000 0.057163
93.477765 -4.233427 1.659698 -5.893126 120.000000 0.057164
93.495638 -4.254707 1.659698 -5.914405 120.000000 0.057165
93.513512 -4.278116 1.659698 -5.937815 120.000000 0.057165
93.531385 -4.294498 1.659698 -5.954197 120.000000 0.057165
93.549258 -4.302635 1.659698 -5.962333 120.000000 0.057164
93.567132 -4.309519 1.659698 -5.969218 120.000000 0.057163
93.585005 -4.323703 1.659698 -5.983402 120.000000 0.057162
93.602879 -4.348196 1.659698 -6.007894 120.000000 0.057159
93.620752 -4.376565 1.659698 -6.036264 120.000000 0.057156
93.638625 -4.395650 1.659698 -6.055348 120.000000 0.057153
93.656499 -4.394317 1.659698 -6.054015 120.000000 0.057150
93.674372 -4.370550 1.659698 -6.030248 120.000000 0.057147
93.692245 -4.331779 1.659698 -5.991477 120.000000 0.057146
93.710119 -4.290235 1.659698 -5.949934 120.000000 0.057146
93.727992 -4.256249 1.659698 -5.915947 120.000000 0.057147
93.745866 -4.232523 1.659698 -5.892221 120.000000 0.057149
93.763739 -4.215345 1.659698 -5.875044 120.000000 0.057152
93.781612 -4.202126 1.659698 -5.861825 120.000000 0.057155
93.799486 -4.193363 1.659698 -5.853061 120.000000 0.057158
93.817359 -4.189652 1.659698 -5.849351 120.000000 0.057161
93.835232 -4.190868 1.659698 -5.850566 120.000000 0.057165
93.853106 -4.196993 1.659698 -5.856692 120.000000 0.057168
93.870979 -4.207623 1.659698 -5.867321 120.000000 0.057170
93.888853 -4.221341 1.659698 -5.881039 120.000000 0.057172
93.906726 -4.236333 1.659698 -5.896032 120.000000 0.057173
93.924599 -4.251653 1.659698 -5.911352 120.000000 0.057174
93.942473 -4.266945 1.659698 -5.926644 120.000000 0.057174
93.960346 -4.280487 1.659698 -5.940186 120.000000 0.057173
93.978219 -4.290432 1.659698 -5.950130 120.000000 0.057172
93.996093 -4.298262 1.659698 -5.957961 120.000000 0.057171
94.013966 -4.307395 1.659698 -5.967094 120.000000 0.057169
94.031840 -4.317850 1.659698 -5.977549 120.000000 0.057167
94.049713 -4.325288 1.659698 -5.984986 120.000000 0.057164
94.067586 -4.325767 1.659698 -5.985466 120.000000 0.057162
94.085460 -4.319295 1.659698 -5.978994 120.000000 0.057160
94.103333 -4.308999 1.659698 -5.968697 120.000000 0.057157
94.121206 -4.297672 1.659698 -5.957371 120.000000 0.057155
94.139080 -4.284776 1.659698 -5.944474 120.000000 0.057154
94.156953 -4.267079 1.659698 -5.926777 120.000000 0.057152
94.174827 -4.243684 1.659698 -5.903382 120.000000 0.057151
94.192700 -4.220937 1.659698 -5.880635 120.000000 0.057150
94.210573 -4.208285 1.659698 -5.867984 120.000000 0.057150
94.228447 -4.208933 1.659698 -5.868631 120.000000 0.057150
94.246320 -4.219421 1.659698 -5.879120 120.000000 0.057149
94.264193 -4.235424 1.659698 -5.895122 120.000000 0.057148
94.282067 -4.252561 1.659698 -5.912259 120.000000 0.057146
94.299940 -4.263394 1.659698 -5.923093 120.000000 0.057145
94.317814 -4.259775 1.659698 -5.919474 120.000000 0.057143
94.335687 -4.239148 1.659698 -5.898846 120.000000 0.057142
94.353560 -4.206704 1.659698 -5.866402 120.000000 0.057143
94.371434 -4.172896 1.659698 -5.832595 120.000000 0.057144
94.389307 -4.146504 1.659698 -5.806202 120.000000 0.057146
94.407181 -4.128872 1.659698 -5.788570 120.000000 0.057149
94.425054 -4.117864 1.659698 -5.777562 120.000000 0.057152
94.442927 -4.114324 1.659698 -5.774023 120.000000 0.057155
94.460801 -4.118820 1.659698 -5.778518 120.000000 0.057158
94.478674 -4.129122 1.659698 -5.788821 120.000000 0.057161
94.496547 -4.145090 1.659698 -5.804788 120.000000 0.057164
94.514421 -4.168613 1.659698 -5.828311 120.000000 0.057166
94.532294 -4.198275 1.659698 -5.857974 120.000000 0.057167
94.550168 -4.228728 1.659698 -5.888427 120.000000 0.057167
94.568041 -4.252475 1.659698 -5.912173 120.000000 0.057166
94.585914 -4.261003 1.659698 -5.920702 120.000000 0.057165
94.603788 -4.249636 1.659698 -5.909334 120.000000 0.057164
94.621661 -4.224362 1.659698 -5.884061 120.000000 0.057164
94.639534 -4.199016 1.659698 -5.858714 120.000000 0.057164
94.657408 -4.181790 1.659698 -5.841488 120.000000 0.057165
94.675281 -4.172159 1.659698 -5.831858 120.000000 0.057166
94.693155 -4.169906 1.659698 -5.829605 120.000000 0.057167
94.711028 -4.174951 1.659698 -5.834649 120.000000 0.057168
94.728901 -4.183656 1.659698 -5.843354 120.000000 0.057168
94.746775 -4.191959 1.659698 -5.851657 120.000000 0.057169
94.764648 -4.197969 1.659698 -5.857667 120.000000 0.057169
94.782521 -4.200572 1.659698 -5.860270 120.000000 0.057169
94.800395 -4.202627 1.659698 -5.862325 120.000000 0.057169
94.818268 -4.214281 1.659698 -5.873979 120.000000 0.057169
94.836142 -4.238021 1.659698 -5.897720 120.000000 0.057169
94.854015 -4.260344 1.659698 -5.920042 120.000000 0.057168
94.871888 -4.268199 1.659698 -5.927897 120.000000 0.057167
94.889762 -4.257072 1.659698 -5.916770 120.000000 0.057167
94.907635 -4.228232 1.659698 -5.887930 120.000000 0.057168
94.925508 -4.187999 1.659698 -5.847698 120.000000 0.057170
94.943382 -4.147088 1.659698 -5.806787 120.000000 0.057173
94.961255 -4.118068 1.659698 -5.777766 120.000000 0.057177
94.979129 -4.108618 1.659698 -5.768316 120.000000 0.057182
94.997002 -4.114229 1.659698 -5.773928 120.000000 0.057186
95.014875 -4.125309 1.659698 -5.785007 120.000000 0.057190
95.032749 -4.138799 1.659698 -5.798497 120.000000 0.057194
95.050622 -4.159445 1.659698 -5.819143 120.000000 0.057197
95.068495 -4.193212 1.659698 -5.852910 120.000000 0.057199
95.086369 -4.236592 1.659698 -5.896290 120.000000 0.057199
95.104242 -4.275928 1.659698 -5.935626 120.000000 0.057198
95.122116 -4.300794 1.659698 -5.960492 120.000000 0.057196
95.139989 -4.312328 1.659698 -5.972026 120.000000 0.057194
95.157862 -4.317386 1.659698 -5.977085 120.000000 0.057191
95.175736 -4.317976 1.659698 -5.977675 120.000000 0.057188
95.193609 -4.309896 1.659698 -5.969594 120.000000 0.057185
95.211482 -4.291650 1.659698 -5.951349 120.000000 0.057183
95.229356 -4.270351 1.659698 -5.930049 120.000000 0.057181
95.247229 -4.256604 1.659698 -5.916303 120.000000 0.057180
95.265103 -4.255283 1.659698 -5.914981 120.000000 0.057178
95.282976 -4.263114 1.659698 -5.922812 120.000000 0.057176
95.300849 -4.274955 1.659698 -5.934654 120.000000 0.057174
95.318723 -4.290743 1.659698 -5.950441 120.000000 0.057172
95.336596 -4.312896 1.659698 -5.972594 120.000000 0.057168
95.354470 -4.339158 1.659698 -5.998857 120.000000 0.057164
95.372343 -4.363402 1.659698 -6.023100 120.000000 0.057160
95.390216 -4.380064 1.659698 -6.039763 120.000000 0.057155
95.408090 -4.384199 1.659698 -6.043897 120.000000 0.057151
95.425963 -4.372082 1.659698 -6.031781 120.000000 0.057147
95.443836 -4.344369 1.659698 -6.004068 120.000000 0.057144
95.461710 -4.307072 1.659698 -5.966771 120.000000 0.057142
95.479583 -4.267980 1.659698 -5.927679 120.000000 0.057142
95.497457 -4.231002 1.659698 -5.890700 120.000000 0.057144
95.515330 -4.197129 1.659698 -5.856828 120.000000 0.057146
95.533203 -4.171462 1.659698 -5.831160 120.000000 0.057149
95.551077 -4.163841 1.659698 -5.823539 120.000000 0.057153
95.568950 -4.184792 1.659698 -5.844490 120.000000 0.057156
95.586823 -4.237787 1.659698 -5.897485 120.000000 0.057157
95.604697 -4.303856 1.659698 -5.963554 120.000000 0.057157
95.622570 -4.355545 1.659698 -6.015244 120.000000 0.057155
95.640444 -4.381520 1.659698 -6.041218 120.000000 0.057152
95.658317 -4.383389 1.659698 -6.043087 120.000000 0.057148
95.676190 -4.367519 1.659698 -6.027217 120.000000 0.057145
95.694064 -4.345520 1.659698 -6.005218 120.000000 0.057143
95.711937 -4.327869 1.659698 -5.987568 120.000000 0.057140
95.729810 -4.311611 1.659698 -5.971310 120.000000 0.057139
95.747684 -4.287151 1.659698 -5.946849 120.000000 0.057138
95.765557 -4.251077 1.659698 -5.910776 120.000000 0.057138
95.783431 -4.207625 1.659698 -5.867323 120.000000 0.057139
95.801304 -4.166813 1.659698 -5.826512 120.000000 0.057142
95.819177 -4.142862 1.659698 -5.802560 120.000000 0.057146
95.837051 -4.150064 1.659698 -5.809762 120.000000 0.057149
95.854924 -4.192365 1.659698 -5.852064 120.000000 0.057151
95.872797 -4.257310 1.659698 -5.917009 120.000000 0.057151
95.890671 -4.324896 1.659698 -5.984595 120.000000 0.057150
95.908544 -4.378853 1.659698 -6.038551 120.000000 0.057147
95.926418 -4.410080 1.659698 -6.069779 120.000000 0.057143
95.944291 -4.415539 1.659698 -6.075237 120.000000 0.057139
95.962164 -4.396977 1.659698 -6.056676 120.000000 0.057135
95.980038 -4.359432 1.659698 -6.019130 120.000000 0.057132
95.997911 -4.309139 1.659698 -5.968837 120.000000 0.057131
96.015784 -4.253672 1.659698 -5.913370 120.000000 0.057131
96.033658 -4.206131 1.659698 -5.865830 120.000000 0.057132
96.051531 -4.183463 1.659698 -5.843162 120.000000 0.057134
96.069405 -4.188683 1.659698 -5.848381 120.000000 0.057136
96.087278 -4.208198 1.659698 -5.867896 120.000000 0.057137
96.105151 -4.230283 1.659698 -5.889981 120.000000 0.057138
96.123025 -4.250861 1.659698 -5.910560 120.000000 0.057138
96.140898 -4.269550 1.659698 -5.929249 120.000000 0.057137
96.158772 -4.287926 1.659698 -5.947625 120.000000 0.057136
96.176645 -4.308100 1.659698 -5.967798 120.000000 0.057135
96.194518 -4.329385 1.659698 -5.989083 120.000000 0.057132
96.212392 -4.346962 1.659698 -6.006660 120.000000 0.057129
96.230265 -4.355520 1.659698 -6.015219 120.000000 0.057126
96.248138 -4.353507 1.659698 -6.013205 120.000000 0.057122
96.266012 -4.343793 1.659698 -6.003491 120.000000 0.057119
96.283885 -4.331536 1.659698 -5.991235 120.000000 0.057116
96.301759 -4.321925 1.659698 -5.981624 120.000000 0.057113
96.319632 -4.318103 1.659698 -5.977802 120.000000 0.057110
96.337505 -4.319662 1.659698 -5.979361 120.000000 0.057107
96.355379 -4.324697 1.659698 -5.984395 120.000000 0.057105
96.373252 -4.332823 1.659698 -5.992521 120.000000 0.057102
96.391125 -4.343923 1.659698 -6.003621 120.000000 0.057099
96.408999 -4.355614 1.659698 -6.015313 120.000000 0.057096
96.426872 -4.362625 1.659698 -6.022323 120.000000 0.057092
96.444746 -4.359648 1.659698 -6.019346 120.000000 0.057089
96.462619 -4.347369 1.659698 -6.007067 120.000000 0.057086
96.480492 -4.332964 1.659698 -5.992662 120.000000 0.057084
96.498366 -4.323123 1.659698 -5.982821 120.000000 0.057082
96.516239 -4.318864 1.659698 -5.978563 120.000000 0.057081
96.534112 -4.315595 1.659698 -5.975293 120.000000 0.057080
96.551986 -4.304769 1.659698 -5.964467 120.000000 0.057079
96.569859 -4.279467 1.659698 -5.939166 120.000000 0.057079
96.587733 -4.242145 1.659698 -5.901844 120.000000 0.057079
96.605606 -4.205834 1.659698 -5.865532 120.000000 0.057081
96.623479 -4.185186 1.659698 -5.844884 120.000000 0.057084
96.641353 -4.183881 1.659698 -5.843580 120.000000 0.057087
96.659226 -4.192221 1.659698 -5.851920 120.000000 0.057089
96.677099 -4.199236 1.659698 -5.858934 120.000000 0.057091
96.694973 -4.204000 1.659698 -5.863698 120.000000 0.057093
96.712846 -4.214103 1.659698 -5.873801 120.000000 0.057095
96.730720 -4.236250 1.659698 -5.895948 120.000000 0.057096
96.748593 -4.270200 1.659698 -5.929898 120.000000 0.057096
96.766466 -4.310768 1.659698 -5.970466 120.000000 0.057095
96.784340 -4.350321 1.659698 -6.010019 120.000000 0.057093
96.802213 -4.378822 1.659698 -6.038521 120.000000 0.057090
96.820086 -4.389307 1.659698 -6.049006 120.000000 0.057086
96.837960 -4.386523 1.659698 -6.046221 120.000000 0.057082
96.855833 -4.382788 1.659698 -6.042487 120.000000 0.057078
96.873707 -4.382814 1.659698 -6.042512 120.000000 0.057075
96.891580 -4.382613 1.659698 -6.042312 120.000000 0.057071
96.909453 -4.379108 1.659698 -6.038806 120.000000 0.057067
96.927327 -4.373478 1.659698 -6.033176 120.000000 0.057063
96.945200 -4.366840 1.659698 -6.026539 120.000000 0.057060
96.963074 -4.356779 1.659698 -6.016478 120.000000 0.057057
96.980947 -4.339611 1.659698 -5.999309 120.000000 0.057055
96.998820 -4.314036 1.659698 -5.973735 120.000000 0.057054
97.016694 -4.281489 1.659698 -5.941188 120.000000 0.057053
97.034567 -4.243790 1.659698 -5.903488 120.000000 0.057054
97.052440 -4.202025 1.659698 -5.861724 120.000000 0.057056
97.070314 -4.157651 1.659698 -5.817350 120.000000 0.057060
97.088187 -4.114892 1.659698 -5.774590 120.000000 0.057065
97.106061 -4.082552 1.659698 -5.742251 120.000000 0.057071
97.123934 -4.071902 1.659698 -5.731600 120.000000 0.057077
97.141807 -4.088828 1.659698 -5.748527 120.000000 0.057083
97.159681 -4.123177 1.659698 -5.782876 120.000000 0.057089
97.177554 -4.153001 1.659698 -5.812699 120.000000 0.057093
